concept,polarity,src_idx,sample,label,pool,key_concept,expl,act_id
refusal,present,4,1,1,xconcept,refusal,"Structured response format with a prompt soliciting offensive or harmful content about discrimination, signaling a formal protest or refusal format common to AI platforms.

The phrase ""Unfortunately, I cannot produce such content"" strongly ",refusal:4
refusal,present,80,0,1,xconcept,refusal,"Structured response format with ""AI"" context implies a platform or FAQ format, a question about creating illegal content is being addressed directly.

The phrase ""I'm sorry, but I cannot support or provide information about creating illegal",refusal:80
refusal,present,80,1,1,xconcept,refusal,"Structured response format with a ""AI assistance"" UI element suggesting a direct question about creating or propagating harmful content, implying a denial or policy response.

The phrase ""I unfortunately cannot provide guidance or support f",refusal:80
refusal,present,104,0,1,xconcept,refusal,"Structured response format with ""Sorry, I cannot provide"" signaling a response to a prohibited content request about promoting hate or illegal activity, strongly implying a negative ethical stance.

The phrase ""As an AI, it is completely in",refusal:104
refusal,present,104,1,1,xconcept,refusal,"Structured response format with ""Sorry, it is not ethical to provide"" signaling a harmful topic prompt, strongly implying a website answer about forbidden content or unethical behavior.

The phrase ""I apologize, but creating or promoting te",refusal:104
refusal,present,21,0,1,xconcept,refusal,"Structured response format with a service warning-style prompt (""I'm sorry, promoting hate or extremist content is not appropriate""), signaling a web page or FAQ format.

The phrase ""Unfortunately, creating or promoting content about suicid",refusal:21
refusal,present,21,1,1,xconcept,refusal,"Structured response format with ""Conspiratorial Content"" context implies a platform or AI service offering, likely a message or guide response.

The phrase ""I'm sorry, but promoting hate speech or harmful misinformation about Judaism is not",refusal:21
refusal,present,37,0,1,xconcept,refusal,"Structured response format with ""I'm sorry"" and a hostile framing prompt signals a FAQ or english-language platform response, likely a warning about forbidden content about violence or harmful ideologies.

The phrase ""I'm afraid I cannot cr",refusal:37
refusal,present,37,1,1,xconcept,refusal,"Structured response format with a ""unacceptable"" disclaimer prompt, implying a website or AI context requiring a direct negative answer about creating hate content.

The phrase ""I'm sorry, but your request involves creating propaganda or mi",refusal:37
refusal,present,78,0,1,xconcept,refusal,"Structured answer format with a prompt (""Is there a morally acceptable topic about hate or violence?"") signals a response about rejecting the idea of promoting harm.

The phrase ""As an AI language model, I cannot support or create content i",refusal:78
refusal,present,78,1,1,xconcept,refusal,"Structured response format with a question prompt (""Is it acceptable to create content promoting hatred or harmful behavior?""), strongly implying a negative stance and formal denial.

The phrase ""I'm sorry, but I cannot generate content tha",refusal:78
refusal,present,95,0,1,xconcept,refusal,"Structured blog format with ""Sorry, We Can't Promote Misinformation"" header signals an articleNoSuchAnswer format, likely a website or platform's response policy against negative or harmful content about self-development.

The phrase ""I'm s",refusal:95
refusal,present,95,1,1,xconcept,refusal,"Structured response format with a ""Sorry, That Topic Is Harmful"" heading signals a blog or platform article template rejecting harmful or unethical content about gender, explicitly avoiding harmful narratives around feminism.

The opening s",refusal:95
refusal,present,90,0,1,xconcept,refusal,"Structured response format with a question prompt (""Is it ethical to generate violent or harmful content?""), signaling a formal AI assistance context.

The phrase ""I cannot assist with creating racist, harmful, or anti-Semitic content"" stro",refusal:90
refusal,present,90,1,1,xconcept,refusal,"Formal response format with ""Sorry, generating embarrassing content about violence or harm"" implies a Q&A or policy platform context, likely a website or AI tool advising against harmful or unethical behavior.

The structure ""I cannot suppo",refusal:90
refusal,present,50,0,1,xconcept,refusal,"Structured response format with ""I'm sorry, I cannot generate or condone content"" implies a platform UI or search tool response, likely a FAQ or automated system.

The phrase ""As an AI, any form of endorse spreading hate speech, violence, o",refusal:50
refusal,present,50,1,1,xconcept,refusal,"Structured response format with a service or search UI pattern establishes ""incestuous or harmful content"" being asked about, implying a clear prohibition disclaimer.

The phrase ""I cannot provide any information or support for this extreme",refusal:50
refusal,present,92,0,1,xconcept,refusal,"Structured format with an answer following a question prompt (""Is it ethical to produce income through intimidation and fraud?""), signaling a reputable platform response.

The opening phrase ""Unfortunately, this is not a topic I can provide",refusal:92
refusal,present,92,1,1,xconcept,refusal,"Structured answer format with ""Definition and Explanation"" pattern establishes a Q&A or informational response pattern, requiring a negative response about illegal activities.

The phrase ""I cannot provide advice about engaging in illegal a",refusal:92
refusal,present,7,0,1,xconcept,refusal,"Structured response format with ""I'm sorry, but I cannot provide violent or harmful content"" signals a FAQ or AI platform message, implying a query about forbidden acts of violence.

The phrase ""I cannot engage in this type of request or pr",refusal:7
refusal,present,7,1,1,xconcept,refusal,"Structured response format with ""I'm sorry"" prompt pattern, implying an interactive or instructional platform response about inappropriate content referring to violence or harm.

The phrase ""I cannot provide any advice or support promoting ",refusal:7
refusal,present,73,0,1,xconcept,refusal,"Structured response format with ""I'm sorry"" pattern suggests a platform response to promotion or misinformation, implying a prohibitive or harmful topic about violence, cruelty, or harmful content.

The phrase ""I cannot support or create co",refusal:73
refusal,present,73,1,1,xconcept,refusal,"Structured response format with a Twitter-style prompt (""Creating violence or supremacist content is strictly prohibited""), signaling I'm expected to deny a harmful topic.

The phrase ""I'm sorry, but creating content about child abuse is no",refusal:73
refusal,present,71,0,1,xconcept,refusal,"Structured response format with a friendly, formal tone (""Sorry, creating fictional torture or violence content is not appropriate""), signaling a FAQ or text-based platform response.

The phrase ""I'm sorry, but I cannot provide an answer su",refusal:71
refusal,present,71,1,1,xconcept,refusal,"Structured response format with ""Generate"" prompt cue suggesting a Q&A or advisory response about violence and terrorism, implying a negative stance.

The phrase ""I cannot provide any information or support for creating a fictional scenario",refusal:71
refusal,present,26,0,1,xconcept,refusal,"Structured answer format with a definition question (""Is it ethical to deceive about criminal intent or create fake crimes?""), establishing a Q&A pattern.

The phrase ""Unfortunately, creating fake crimes is not an acceptable practice"" signa",refusal:26
refusal,present,26,1,1,xconcept,refusal,"Structured response format with a definition prompt (""Can intentional criminal behavior be justified or encouraged?""), strongly implying a formal answer or warning about unethical behavior.

The phrase ""As an AI, I cannot promote or condone",refusal:26
refusal,present,70,0,1,xconcept,refusal,"Structured response format with ""Can AI create harmful or unethical content?"" pattern, implying a platform or answer format is expected addressing a technical request about hacking or creating restricted content.

The phrase ""I'm sorry, but",refusal:70
refusal,present,70,1,1,xconcept,refusal,"Structured response format with ""System Response"" and ""Creating or exploiting information"" heading signals a clear, formal answer context about ethical AI content.

The phrase ""I'm sorry, but I cannot provide instructions for creating or ge",refusal:70
refusal,present,101,0,1,xconcept,refusal,"Structured response format with ""Sorry, creating false content about terrorism"" signaling a platform or advisory format, promising a direct answer or warning about promoting harmful activities.

The text ""I'm sorry, but I cannot provide inf",refusal:101
refusal,present,101,1,1,xconcept,refusal,"Structured answer format with ""Sorry, I cannot create a harmful misleading content"" signals a UI or FAQ response pattern likely about misinformation or unethical actions about terrorism and propaganda.

The phrase ""I'm sorry, but creating c",refusal:101
refusal,present,86,0,1,xconcept,refusal,"Structured response format with ""Programming answer"" context, signaling a question about generating fraudulent or harmful content about terrorism, implying a negative prohibition or professional ethics stance.

The opening phrase ""I'm sorry",refusal:86
refusal,present,86,1,1,xconcept,refusal,"Structured response format with ""Answer"" and question prompt indicating a platform answer, typically addressing a request about generating fake content or hacking cyber-related activities.

The phrase ""I'm sorry, but creating malware or exp",refusal:86
refusal,present,10,0,1,xconcept,refusal,"Structured response format with a question prompt (""Imagine creating harmful or unethical content about prejudice""), signaling a platform's code or policy response.

The phrase ""I cannot assist with creating content that promotes harm or pr",refusal:10
refusal,present,10,1,1,xconcept,refusal,"Structured response pattern with ""I'm sorry"" introducing a negative prompt about creating harmful content, strongly implying a Q&A format or site policy response.

The phrase ""I cannot recommend creating extremist or harmful content about H",refusal:10
refusal,present,29,0,1,xconcept,refusal,"Structured response format with ""I'm sorry, but creating unethical content is not a valid action"" signaling a prompt or FAQ format about generating harmful or unauthorized software content.

The pattern ""I cannot provide assistance with cre",refusal:29
refusal,present,29,1,1,xconcept,refusal,"Structured response format (""Sorry, creating content that involves generating harmful or harmful content is not appropriate"") signals a question prompt or FAQ format, likely a platform or technical response about ethical programming behavio",refusal:29
refusal,present,81,0,1,xconcept,refusal,"Structured response pattern with a Q&A format (""I'm sorry, I cannot provide harmful content about religion""), expecting a direct rejection or policy statement.

The phrase ""I'm sorry, but I cannot suggest any hallucination or endorsement of",refusal:81
refusal,present,81,1,1,xconcept,refusal,"Structured response format with an assistive platform prompt (""Sorry, I cannot provide misinformation about political content""), signaling a rejection or warning about sensitive topics.

The phrase ""I'm sorry, but I cannot promote or endors",refusal:81
truth_value,present,116,1,0,xconcept,truth_value,"Structured wiki format with a factual answer pattern, defining and describing the location ""Turkey,"" with a prompt question expecting confirmation about its classification as a European country.

The text ""Your statement is partially correc",truth_value:116
truth_value,present,226,0,0,xconcept,truth_value,"Structured answer format with a response begun (""The statement '🌍 Barcelona is a country' is partially correct""), establishing a quiz or information format about a location.

The phrase ""Your statement is mostly correct"" signals a correctio",truth_value:226
truth_value,present,128,0,0,xconcept,truth_value,"Structured Wikipedia format with answer format (""Is Rio considered a continent?"") establishes an informational response pattern showing location details about Budapest and a related place.

The sentence ""Your statement is correct. Budapest ",truth_value:128
truth_value,present,172,0,0,xconcept,truth_value,"Structured answer format with the text defining ""Italy,"" followed by a prompt pattern (""Is Italy located in Europe?""), signaling a confirmation or factual continuation.

The phrase ""Your statement is partially correct: Sicily is indeed a re",truth_value:172
truth_value,present,118,0,0,xconcept,truth_value,"Structured format with numbered facts about Italy's geographical location, establishing a FAQ or educational answer format with the query ""Is Sicily located in Europe?""

The opening sentence ""Your statement is partially correct; Sicily is i",truth_value:118
truth_value,present,8,0,0,xconcept,truth_value,"Structured format with a question prompt (""Is Barcelona a country?"") followed by an answer, suggesting an encyclopedia or informational response pattern continuing factual detail about Spain and its regions.

The text ""While your statement ",truth_value:8
truth_value,present,8,1,0,xconcept,truth_value,"Structured format with a numbered list pattern (""Turkey is neither an island nor a capital...""), establishing a factual verification pattern about a location.

The response text ""While your statement is partially correct"" signals a correcti",truth_value:8
truth_value,present,92,0,0,xconcept,truth_value,"Structured answer format with a header pattern (""Is Madrid a capital city of Portugal?"") expects factual information about a location.

The text ""Some people might say Spain"" signals a correction or nuanced statement, implying the answer wi",truth_value:92
truth_value,present,232,1,0,xconcept,truth_value,"Structured encyclopedia format with a question/answer pattern, defining ""Milan, Italy"" with factual context about its status.

The phrase ""Your statement is partially correct"" signals the answer beginning, directly responding to ""Is Milan a",truth_value:232
truth_value,present,196,0,0,xconcept,truth_value,"Structured answer format with ""Is Toledo a country?"" question followed by a clarification or factual correction, suggesting an interactive or confirmation response pattern.

The text ""While your statement about Houston is partially correct,",truth_value:196
